phase,patterns,corpus,searcher,threads_label,tag,log_file,automaton_states,bytes,iters,matches,pattern_count,thr,warmup,wrk,automaton_kib,build_ms,cv_pct,gbps,max_ms,mbps,mean_ms,median_ms,min_ms,build_threads
A_speedup_curves,patterns_snort,enron_x8,pthread_chunked_v2,12,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_chunked_v2__T12.log,55479,11369469888,5,142831896,4188,12,2,12,56555.52,50.425,8.86,8.2909,11790.484,988.35,10970.557,11615.514,9900.765,
A_speedup_curves,patterns_snort,enron_x8,pthread_chunked_v2,4,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_chunked_v2__T4.log,55479,11369469888,5,142831896,4188,4,2,4,56555.52,47.275,6.84,4.447,21748.526,530.13,20453.219,21006.537,18327.515,
A_speedup_curves,patterns_snort,enron_x8,pthread_chunked_v2,8,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_chunked_v2__T8.log,55479,11369469888,5,142831896,4188,8,2,8,56555.52,46.474,6.91,6.3995,14980.263,762.88,14212.913,14741.437,12653.716,
A_speedup_curves,patterns_snort,enron_x8,pthread_chunked_v3,1,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_chunked_v3__T1.log,55479,11369469888,5,142831896,4188,1,2,1,56555.52,46.013,0.16,2.0114,45316.594,239.78,45219.428,45222.712,45110.915,
A_speedup_curves,patterns_snort,enron_x8,pthread_chunked_v3,12,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_chunked_v3__T12.log,55479,11369469888,5,142831896,4188,12,2,12,56555.52,52.987,4.68,7.9591,11778.928,948.8,11427.857,11709.409,10506.986,
A_speedup_curves,patterns_snort,enron_x8,pthread_chunked_v3,4,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_chunked_v3__T4.log,55479,11369469888,5,142831896,4188,4,2,4,56555.52,45.397,4.27,4.5352,20787.923,540.64,20055.468,20172.05,18638.864,
A_speedup_curves,patterns_snort,enron_x8,pthread_chunked_v3,8,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_chunked_v3__T8.log,55479,11369469888,5,142831896,4188,8,2,8,56555.52,51.717,8.23,6.6923,14385.537,797.78,13591.169,14214.067,11788.843,
A_speedup_curves,patterns_snort,enron_x8,pthread_chunked_v3_flat,1,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_chunked_v3_flat__T1.log,55479,11369469888,5,142831896,4188,1,2,1,56555.52,46.084,0.11,2.1068,43241.28,251.15,43171.93,43169.722,43111.68,
A_speedup_curves,patterns_snort,enron_x8,pthread_chunked_v3_flat,12,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_chunked_v3_flat__T12.log,55479,11369469888,5,142831896,4188,12,2,12,56555.52,53.68,10.23,9.1195,10744.247,1087.13,9973.765,10392.22,8246.76,
A_speedup_curves,patterns_snort,enron_x8,pthread_chunked_v3_flat,4,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_chunked_v3_flat__T4.log,55479,11369469888,5,142831896,4188,4,2,4,56555.52,47.651,4.93,4.9063,19129.418,584.88,18538.461,18921.528,16921.494,
A_speedup_curves,patterns_snort,enron_x8,pthread_chunked_v3_flat,8,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_chunked_v3_flat__T8.log,55479,11369469888,5,142831896,4188,8,2,8,56555.52,55.151,8.28,7.2776,13036.942,867.55,12498.11,12947.986,10650.958,
A_speedup_curves,patterns_snort,enron_x8,pthread_dynamic,1,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_dynamic__T1.log,55479,11369469888,5,142831896,4188,1,2,1,56555.52,52.013,0.07,2.0194,45086.178,240.73,45041.299,45037.206,44995.207,
A_speedup_curves,patterns_snort,enron_x8,pthread_dynamic,12,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_dynamic__T12.log,55479,11369469888,5,142831896,4188,12,2,12,56555.52,46.518,8.49,8.0342,11835.223,957.76,11321.026,11709.115,9603.932,
A_speedup_curves,patterns_snort,enron_x8,pthread_dynamic,4,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_dynamic__T4.log,55479,11369469888,5,142831896,4188,4,2,4,56555.52,43.742,8.13,4.5592,21245.549,543.5,19949.987,21068.972,17969.33,
A_speedup_curves,patterns_snort,enron_x8,pthread_dynamic,8,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_dynamic__T8.log,55479,11369469888,5,142831896,4188,8,2,8,56555.52,57.202,10.28,6.5397,15134.635,779.59,13908.344,14843.445,12240.435,
A_speedup_curves,patterns_snort,enron_x8,pthread_prefetch,1,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_prefetch__T1.log,55479,11369469888,5,142831896,4188,1,2,1,56555.52,47.028,0.19,2.0227,45056.285,241.13,44967.25,44960.975,44868.766,
A_speedup_curves,patterns_snort,enron_x8,pthread_prefetch,12,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_prefetch__T12.log,55479,11369469888,5,142831896,4188,12,2,12,56555.52,44.227,7.8,7.9845,11985.506,951.83,11391.536,11944.211,9945.566,
A_speedup_curves,patterns_snort,enron_x8,pthread_prefetch,4,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_prefetch__T4.log,55479,11369469888,5,142831896,4188,4,2,4,56555.52,49.306,5.61,4.3689,22056.923,520.81,20819.009,21354.7,19536.315,
A_speedup_curves,patterns_snort,enron_x8,pthread_prefetch,8,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__pthread_prefetch__T8.log,55479,11369469888,5,142831896,4188,8,2,8,56555.52,45.897,8.39,6.3356,15220.553,755.26,14356.269,15197.293,12663.842,
A_speedup_curves,patterns_snort,enron_x8,sequential,0,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__sequential__T0.log,55479,11369469888,5,142831896,4188,0,2,1,56555.52,49.217,0.14,2.0156,45188.723,240.28,45124.915,45129.922,45040.146,
A_speedup_curves,patterns_snort,enron_x8,sequential_flat,0,,runs/i5/A_speedup_curves/patterns_snort__enron_x8__sequential_flat__T0.log,55479,11369469888,5,142831896,4188,0,2,1,56555.52,45.722,0.09,2.1124,43096.078,251.82,43058.342,43058.505,42998.676,
