17:10:07	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T28	1460
17:10:07	pre:patterns_snort__enron_corpus__pthread_chunked__T30	1925
17:10:08	post:patterns_snort__enron_corpus__pthread_chunked__T30	4334
17:10:08	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T30	3318
17:10:10	post:patterns_snort__enron_corpus__pthread_chunked_v2__T30	3920
17:10:10	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T30	4365
17:10:11	post:patterns_snort__enron_corpus__pthread_chunked_v3__T30	4134
17:10:11	pre:patterns_snort__enron_corpus__pthread_dynamic__T30	4294
17:10:13	post:patterns_snort__enron_corpus__pthread_dynamic__T30	2490
17:10:13	pre:patterns_snort__enron_corpus__pthread_prefetch__T30	3076
17:10:14	post:patterns_snort__enron_corpus__pthread_prefetch__T30	4376
17:10:14	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T30	3700
17:10:16	post:patterns_snort__enron_corpus__pthread_chunked_flat__T30	3507
17:10:16	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T30	3644
17:10:17	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T30	4838
17:10:17	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T30	4970
17:10:19	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T30	3209
17:10:19	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T30	3592
17:10:36	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T30	1517
17:10:36	pre:patterns_snort__enron_corpus__pthread_chunked__T32	2030
17:10:37	post:patterns_snort__enron_corpus__pthread_chunked__T32	4429
17:10:37	pre:patterns_snort__enron_corpus__pthread_chunked_v2__T32	3211
17:10:38	post:patterns_snort__enron_corpus__pthread_chunked_v2__T32	4761
17:10:38	pre:patterns_snort__enron_corpus__pthread_chunked_v3__T32	3939
17:10:40	post:patterns_snort__enron_corpus__pthread_chunked_v3__T32	5068
17:10:40	pre:patterns_snort__enron_corpus__pthread_dynamic__T32	3979
17:10:41	post:patterns_snort__enron_corpus__pthread_dynamic__T32	2019
17:10:41	pre:patterns_snort__enron_corpus__pthread_prefetch__T32	2346
17:10:43	post:patterns_snort__enron_corpus__pthread_prefetch__T32	3862
17:10:43	pre:patterns_snort__enron_corpus__pthread_chunked_flat__T32	3417
17:10:44	post:patterns_snort__enron_corpus__pthread_chunked_flat__T32	3644
17:10:44	pre:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T32	3240
17:10:46	post:patterns_snort__enron_corpus__pthread_chunked_v3_flat__T32	5173
17:10:46	pre:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T32	4655
17:10:47	post:patterns_snort__enron_corpus__pthread_2d_sharded_chunked__T32	3793
17:10:47	pre:patterns_snort__enron_corpus__pattern_sharded_prefix__T32	3952
17:11:04	post:patterns_snort__enron_corpus__pattern_sharded_prefix__T32	1928
17:11:04	pre:patterns_et_32__enron_corpus__sequential__T0	2376
17:11:50	post:patterns_et_32__enron_corpus__sequential__T0	1785
17:11:50	pre:patterns_et_32__enron_corpus__sequential_flat__T0	2537
17:12:32	post:patterns_et_32__enron_corpus__sequential_flat__T0	1803
17:12:32	pre:patterns_et_32__enron_corpus__pthread_chunked__T1	2138
17:13:18	post:patterns_et_32__enron_corpus__pthread_chunked__T1	1567
17:13:18	pre:patterns_et_32__enron_corpus__pthread_chunked_v2__T1	2300
17:14:04	post:patterns_et_32__enron_corpus__pthread_chunked_v2__T1	1492
17:14:04	pre:patterns_et_32__enron_corpus__pthread_chunked_v3__T1	1863
17:14:50	post:patterns_et_32__enron_corpus__pthread_chunked_v3__T1	1658
17:14:50	pre:patterns_et_32__enron_corpus__pthread_dynamic__T1	2616
17:15:35	post:patterns_et_32__enron_corpus__pthread_dynamic__T1	1730
17:15:35	pre:patterns_et_32__enron_corpus__pthread_prefetch__T1	2285
17:16:20	post:patterns_et_32__enron_corpus__pthread_prefetch__T1	1517
